,center_x,center_y
38120,4560.9,5283.4
38121,4445.4,5338.2
38122,4559.1,5295.2
38123,4575.8,5255.7
38124,4469.4,5281.8
38125,4558.7,5337.4
38126,4560.2,5370.3
38127,4470.7,5372.2
38128,4477.8,5291.4
38129,4442.6,5300.5
38130,4554.0,5262.3
38131,4544.1,5407.4
38132,4432.8,5379.7
38133,4497.2,5290.6
38134,4555.4,5325.8
38135,4531.9,5367.9
38136,4525.1,5408.9
38137,4472.4,5343.3
38138,4435.6,5372.5
38139,4493.7,5326.2
38140,4463.1,5247.2
38141,4578.3,5295.8
38142,4586.1,5263.7
38143,4542.0,5372.5
38144,4430.5,5209.5
38145,4458.6,5208.5
38146,4472.3,5022.6
38147,4453.1,5053.3
38148,4497.6,5139.0
38149,4461.7,5078.4
38150,4554.2,5122.6
38151,4489.7,5083.8
38152,4464.2,5092.2
38153,4448.7,5003.9
38154,4454.8,5064.7
38155,4590.4,4999.1
38156,4609.3,5094.4
38157,4533.9,5110.3
38158,4467.0,5126.7
38159,4479.2,5067.2
38160,4530.4,5083.3
38161,4561.7,5180.4
38162,4519.7,5041.4
38163,4465.0,5062.9
38164,4564.7,5051.1
38165,4499.8,5051.8
38166,4528.6,5180.9
38167,4616.5,5154.7
38168,4492.3,5206.3
38169,4459.6,5154.8
38170,4559.5,5111.3
38171,4483.5,5079.0
38172,4579.6,5079.2
38173,4443.6,5190.0
38174,4455.9,5178.3
38175,4433.7,5117.9
38176,4464.4,5113.0
38177,4421.1,5147.5
38178,4452.3,5079.5
38179,4411.8,5177.8
38180,4435.7,5071.5
38181,4494.0,5109.0
38182,4432.1,5156.2
38183,4590.7,5118.3
38184,4506.1,5079.6
38185,4512.0,5097.7
38186,4414.8,5134.3
38187,4609.0,5073.2
38188,4480.1,5055.0
38189,4541.5,5031.5
38190,4563.6,5069.6
38191,4588.6,5197.7
38192,4558.0,5060.5
38193,4528.3,4993.5
38194,4580.4,5117.6
38195,4498.1,5125.9
38196,4503.0,5110.9
38197,4588.9,5033.1
38198,4449.5,5097.8
38199,4550.3,5017.9
38200,4482.2,5024.7
38201,4562.4,5025.5
38202,4490.9,5061.0
38203,4512.2,5047.9
38204,4462.2,5072.2
38205,4590.7,5015.3
38206,4548.3,4997.7
38207,4500.1,5207.0
38208,4569.9,5098.3
38209,4591.0,5110.4
38210,4560.3,5158.3
38211,4572.7,5083.3
38212,4571.8,4998.5
38213,4519.4,5054.6
38214,4581.0,5037.1
38215,4578.2,5097.1
38216,4618.2,5095.9
38217,4551.9,5053.8
38218,4525.2,5073.4
38219,4598.3,5022.1
38220,4508.8,5127.1
38221,4495.4,5102.8
38222,4586.9,5099.6
38223,4602.2,5157.0
38224,4508.7,5056.3
38225,4551.6,5079.4
38226,4481.2,5012.0
38227,4586.9,5067.7
38228,4503.2,5039.0
38229,4581.1,5067.7
38230,4426.4,5140.0
38231,4599.1,5001.4
38232,4527.6,5042.2
38233,4467.4,5079.6
38234,4529.5,5050.4
38235,4415.9,4967.5
38236,4484.9,4792.7
38237,4533.9,4982.1
38238,4519.0,4816.7
38239,4558.0,4893.9
38240,4575.3,4864.5
38241,4525.8,4916.7
38242,4495.3,4958.7
38243,4573.6,4823.1
38244,4586.6,4843.5
38245,4471.8,4932.5
38246,4532.8,4840.1
38247,4503.5,4940.6
38248,4512.3,4901.2
38249,4464.6,4806.5
38250,4604.5,4978.0
38251,4598.6,4908.4
38252,4409.4,4914.4
38253,4579.8,4990.5
38254,4508.1,4821.0
38255,4602.5,4893.1
38256,4564.3,5006.0
38257,4432.6,4831.1
38258,4532.8,4925.9
38259,4517.2,4998.9
38260,4469.6,4899.7
38261,4490.0,4947.0
38262,4574.2,4924.8
38263,4549.5,4963.5
38264,4494.1,4940.4
38265,4531.9,4863.7
38266,4581.3,4919.4
38267,4556.7,4964.7
38268,4513.4,4942.8
38269,4592.3,4928.0
38270,4493.3,4844.4
38271,4556.2,4943.1
38272,4508.9,4889.5
38273,4523.7,4888.6
38274,4502.9,4793.0
38275,4547.3,4802.1
38276,4493.5,4919.6
38277,4438.0,4964.4
38278,4539.5,4811.9
38279,4570.1,4911.2
38280,4512.2,4990.1
38281,4548.7,4905.9
38282,4404.7,4844.6
38283,4602.3,4821.3
38284,4555.5,4922.1
38285,4563.4,4991.5
38286,4449.3,4957.7
38287,4513.8,4832.8
38288,4545.3,4930.7
38289,4460.3,4916.4
38290,4514.2,4976.4
38291,4500.1,4913.8
38292,4558.7,4934.9
38293,4548.2,4976.0
38294,4563.7,4816.9
38295,4506.7,4843.7
38296,4559.7,4981.1
38297,4460.1,4956.8
38298,4519.3,4950.6
38299,4471.0,4955.6
38300,4472.1,4808.6
38301,4580.7,4799.0
38302,4433.1,4872.1
38303,4568.2,4966.6
38304,4439.8,4880.7
38305,4535.8,4800.8
38306,4571.3,4944.8
38307,4504.4,4799.3
38308,4409.0,4944.3
38309,4609.1,4884.2
38310,4593.4,4838.5
38311,4535.1,4954.1
38312,4429.5,4936.3
38313,4449.4,4891.4
38314,4496.1,4828.1
38315,4600.8,4972.2
38316,4545.3,4961.3
38317,4583.8,4926.4
38318,4485.1,4994.4
38319,4595.0,4951.6
38320,4480.0,4924.7
38321,4517.8,4881.5
38322,4407.1,4831.9
38323,4434.9,4765.1
38324,4594.1,4677.7
38325,4469.2,4723.4
38326,4531.3,4714.1
38327,4596.8,4732.1
38328,4524.3,4780.7
38329,4571.3,4685.8
38330,4504.9,4752.8
38331,4613.0,4596.7
38332,4509.5,4647.5
38333,4600.2,4722.5
38334,4439.2,4751.4
38335,4434.9,4779.0
38336,4568.3,4771.2
38337,4499.5,4656.4
38338,4522.3,4805.2
38339,4454.8,4705.3
38340,4487.8,4720.0
38341,4451.9,4797.5
38342,4537.1,4726.6
38343,4534.4,4630.1
38344,4559.7,4684.2
38345,4616.1,4716.3
38346,4456.4,4622.2
38347,4496.0,4759.4
38348,4569.0,4662.5
38349,4412.4,4607.0
38350,4404.9,4783.7
38351,4560.8,4770.2
38352,4559.9,4750.8
38353,4426.6,4777.4
38354,4516.2,4599.3
38355,4537.3,4768.3
38356,4495.6,4681.9
38357,4459.5,4660.4
38358,4478.5,4708.6
38359,4484.0,4799.9
38360,4593.6,4760.5
38361,4461.6,4760.1
38362,4545.1,4668.9
38363,4431.8,4727.0
38364,4479.0,4734.7
38365,4482.6,4674.0
38366,4515.9,4758.2
38367,4420.5,4681.2
38368,4552.3,4705.0
38369,4523.2,4662.2
38370,4511.6,4737.7
38371,4431.9,4790.7
38372,4564.1,4656.0
38373,4549.1,4648.4
38374,4436.0,4647.6
38375,4511.7,4638.6
38376,4515.1,4631.0
38377,4477.2,4644.9
38378,4569.9,4651.3
38379,4489.3,4663.6
38380,4547.9,4790.9
38381,4559.7,4731.1
38382,4461.1,4775.6
38383,4513.8,4679.8
38384,4525.7,4690.6
38385,4521.6,4645.4
38386,4460.7,4794.2
38387,4565.2,4768.1
38388,4545.3,4402.7
38389,4442.0,4572.5
38390,4476.2,4538.8
38391,4590.2,4580.2
38392,4486.9,4436.6
38393,4422.4,4423.0
38394,4462.1,4437.1
38395,4547.4,4420.5
38396,4491.7,4442.8
38397,4603.1,4509.7
38398,4571.5,4426.8
38399,4528.8,4404.3
38400,4529.7,4543.4
38401,4548.1,4576.9
38402,4524.0,4504.2
38403,4461.6,4493.4
38404,4425.9,4530.6
38405,4574.8,4478.1
38406,4458.8,4453.3
38407,4455.9,4497.3
38408,4468.7,4560.5
38409,4531.9,4428.2
38410,4557.0,4474.0
38411,4528.4,4576.2
38412,4593.3,4510.8
38413,4565.8,4506.9
38414,4614.7,4404.4
38415,4581.1,4454.8
38416,4487.0,4565.7
38417,4460.6,4479.3
38418,4429.7,4452.8
38419,4494.4,4411.5
38420,4463.0,4542.2
38421,4480.2,4410.2
38422,4564.7,4577.8
38423,4498.4,4498.0
38424,4495.3,4546.1
38425,4560.5,4526.5
38426,4529.9,4522.5
38427,4616.1,4482.4
38428,4505.5,4600.7
38429,4487.2,4465.1
38430,4574.4,4547.9
38431,4540.2,4506.9
38432,4519.4,4544.3
38433,4538.9,4478.4
38434,4506.1,4523.1
38435,4481.2,4504.7
38436,4461.8,4321.3
38437,4477.7,4250.4
38438,4424.2,4252.8
38439,4542.7,4327.9
38440,4470.3,4372.3
38441,4613.0,4229.5
38442,4479.2,4257.9
38443,4557.6,4218.5
38444,4515.9,4283.8
38445,4592.2,4238.2
38446,4569.5,4230.7
38447,4563.1,4352.4
38448,4483.2,4302.9
38449,4576.5,4352.4
38450,4491.6,4267.6
38451,4548.1,4274.4
38452,4534.5,4270.4
38453,4418.3,4217.2
38454,4465.9,4226.7
38455,4471.6,4285.6
38456,4428.7,4239.3
38457,4575.6,4248.5
38458,4442.8,4358.0
38459,4571.8,4356.3
38460,4599.4,4215.3
38461,4426.0,4324.0
38462,4446.8,4257.4
38463,4609.3,4234.7
38464,4600.0,4340.3
38465,4530.7,4257.9
38466,4445.9,4203.9
38467,4557.7,4364.5
38468,4428.0,4206.8
38469,4572.2,4327.2
38470,4507.5,4382.7
38471,4439.4,4375.6
38472,4569.6,4380.7
38473,4408.0,4273.4
38474,4522.4,4261.2
38475,4546.0,4213.9
38476,4574.0,4308.8
38477,4591.0,4303.2
38478,4551.5,4295.0
38479,4591.9,4367.8
38480,4611.7,4249.8
38481,4459.7,4232.2
38482,4589.8,4338.2
38483,4513.8,4256.4
38484,4499.5,4252.4
38485,4424.7,4362.0
38486,4569.8,4402.0
38487,4589.8,4332.0
38488,4425.8,4349.5
38489,4539.1,4388.5
38490,4473.1,4294.6
38491,4585.4,4270.4
38492,4506.6,4201.5
38493,4515.6,4363.4
38494,4482.6,4369.5
38495,4538.0,4368.7
38496,4589.0,4216.7
38497,4567.4,4369.7
38498,4441.3,4282.1
38499,4487.5,4209.2
38500,4429.7,4156.8
38501,4584.6,4179.3
38502,4516.6,4137.6
38503,4539.2,3990.7
38504,4580.8,4049.6
38505,4402.7,4002.8
38506,4590.6,3996.9
38507,4497.2,4099.1
38508,4499.3,4126.4
38509,4553.4,4043.7
38510,4431.2,4087.5
38511,4474.5,4103.6
38512,4461.9,4087.0
38513,4491.9,4104.9
38514,4568.4,4043.5
38515,4553.9,4175.4
38516,4424.0,4134.4
38517,4535.2,4189.8
38518,4586.5,4153.1
38519,4519.1,4071.0
38520,4597.1,4058.0
38521,4467.7,4164.9
38522,4574.9,4152.1
38523,4603.7,4131.9
38524,4525.1,4109.8
38525,4588.6,4104.9
38526,4527.7,4018.7
38527,4486.0,4121.0
38528,4572.7,4063.7
38529,4470.2,4151.3
38530,4493.1,3996.8
38531,4525.1,4079.1
38532,4572.2,4131.8
38533,4603.0,4121.8
38534,4592.1,4074.0
38535,4551.6,4107.1
38536,4440.6,4034.8
38537,4422.0,4069.8
38538,4407.6,4051.3
38539,4476.9,4035.0
38540,4441.5,4173.4
38541,4535.9,4130.2
38542,4561.1,4033.0
38543,4458.8,4162.9
38544,4533.9,4042.2
38545,4506.2,4152.7
38546,4461.2,4133.5
38547,4514.7,4154.6
38548,4487.7,4029.8
38549,4462.3,4108.8
38550,4496.0,4023.6
38551,4533.6,4156.1
38552,4501.1,4117.2
38553,4491.5,4054.5
38554,4420.8,3814.9
38555,4537.0,3822.2
38556,4562.1,3904.9
38557,4588.9,3821.9
38558,4507.3,3858.6
38559,4412.3,3923.2
38560,4447.4,3911.2
38561,4530.0,3918.3
38562,4600.9,3937.1
38563,4580.0,3919.7
38564,4583.4,3947.2
38565,4579.6,3849.6
38566,4602.3,3857.9
38567,4428.0,3945.6
38568,4548.9,3939.0
38569,4594.0,3982.5
38570,4459.8,3791.3
38571,4550.3,3869.1
38572,4474.8,3826.6
38573,4441.0,3979.3
38574,4413.1,3909.9
38575,4540.9,3792.7
38576,4422.8,3830.4
38577,4501.2,3893.4
38578,4604.8,3922.2
38579,4465.9,3912.1
38580,4418.0,3788.7
38581,4595.8,3796.6
38582,4479.6,3857.4
38583,4468.6,3816.7
38584,4429.5,3927.4
38585,4535.1,3801.9
38586,4558.3,3993.7
38587,4428.3,3844.3
38588,4432.1,3873.9
38589,4408.1,3875.4
38590,4403.9,3792.2
38591,4454.5,3842.9
38592,4574.2,3864.4
38593,4458.0,3952.6
38594,4605.4,3945.0
38595,4488.4,3971.1
38596,4440.2,3877.6
38597,4484.5,3856.1
38598,4437.4,3909.7
38599,4427.0,3936.7
38600,4572.5,3873.0
38601,4612.3,3965.9
38602,4546.2,3918.6
38603,4607.4,3896.1
38604,4597.5,3817.2
38605,4547.5,3958.9
38606,4560.0,3842.6
38607,4469.7,3882.7
38608,4554.1,3960.6
38609,4430.6,3883.1
38610,4575.4,3820.9
38611,4486.2,3937.8
38612,4432.0,3722.4
38613,4581.4,3717.2
38614,4521.2,3711.8
38615,4454.1,3729.8
38616,4457.2,3752.8
38617,4432.8,3776.3
38618,4431.1,3661.3
38619,4501.8,3652.8
38620,4579.4,3632.6
38621,4495.4,3727.5
38622,4591.7,3705.2
38623,4533.3,3759.5
38624,4540.1,3599.5
38625,4610.9,3700.0
38626,4460.2,3735.0
38627,4484.7,3717.4
38628,4420.3,3593.0
38629,4441.3,3721.3
38630,4595.1,3595.4
38631,4492.3,3716.6
38632,4570.5,3772.5
38633,4401.9,3735.2
38634,4445.2,3693.1
38635,4421.7,3680.4
38636,4417.2,3695.0
38637,4609.4,3762.9
38638,4446.2,3612.9
38639,4539.4,3645.3
38640,4515.2,3626.9
38641,4405.9,3653.9
38642,4533.7,3625.4
38643,4437.5,3599.1
38644,4465.3,3626.5
38645,4491.5,3607.3
38646,4557.1,3679.8
38647,4568.2,3621.0
38648,4504.6,3753.9
38649,4481.4,3652.5
38650,4581.1,3724.1
38651,4583.1,3644.6
38652,4488.3,3695.1
38653,4577.7,3598.2
38654,4441.4,3660.9
38655,4461.4,3690.4
38656,4487.9,3724.3
38657,4507.2,3594.9
38658,4425.0,3750.5
38659,4547.1,3735.8
38660,4587.9,3726.3
38661,4497.9,3684.5
38662,4447.6,3737.6
38663,4575.2,3748.3
38664,4585.5,3713.4
38665,4579.9,3697.7
38666,4593.2,3661.1
38667,4472.5,3611.0
38668,4517.0,3657.2
38669,4514.0,3778.2
38670,4548.5,3606.8
38671,4593.4,3761.6
38672,4557.3,3792.6
38673,4435.1,3711.9
38674,4420.4,3629.8
38675,4608.3,3665.2
38676,4577.7,3673.8
38677,4581.4,3688.3
38678,4471.0,3776.2
38679,4607.7,3731.2
38680,4557.6,3724.4
38681,4609.8,3754.5
38682,4419.6,3709.1
38683,4485.2,3735.2
38684,4569.8,3680.2
38685,4553.7,3630.4
38686,4515.8,3791.6
38687,4570.7,3597.1
38688,4553.1,3606.0
38689,4571.8,3643.2
38690,4484.3,3524.6
38691,4560.8,3383.8
38692,4460.4,3555.0
38693,4533.9,3585.7
38694,4459.3,3385.7
38695,4549.4,3538.0
38696,4567.4,3538.5
38697,4476.9,3417.5
38698,4452.0,3544.8
38699,4533.5,3446.6
38700,4419.7,3466.2
38701,4548.6,3463.1
38702,4425.9,3401.6
38703,4535.6,3529.3
38704,4534.8,3426.6
38705,4546.5,3418.8
38706,4432.2,3427.7
38707,4507.6,3522.3
38708,4461.2,3452.7
38709,4550.0,3568.0
38710,4411.0,3427.0
38711,4489.7,3511.8
38712,4493.8,3556.4
38713,4465.2,3469.2
38714,4440.0,3415.8
38715,4472.4,3437.5
38716,4448.6,3582.1
38717,4485.4,3595.6
38718,4560.9,3545.4
38719,4460.8,3567.2
38720,4571.4,3478.1
38721,4442.1,3443.4
38722,4585.7,3427.2
38723,4568.6,3416.3
38724,4513.0,3387.9
38725,4477.0,3551.8
38726,4468.1,3424.2
38727,4470.9,3405.9
38728,4512.9,3497.9
38729,4550.3,3525.4
38730,4558.8,3438.5
38731,4609.4,3390.6
38732,4484.6,3433.9
38733,4518.3,3540.2
38734,4593.3,3568.4
38735,4487.6,3579.4
38736,4593.1,3455.2
38737,4514.7,3426.8
38738,4441.6,3464.4
38739,4453.2,3516.3
38740,4478.2,3553.6
38741,4536.4,3509.9
38742,4484.1,3454.8
38743,4581.2,3574.0
38744,4476.8,3577.2
38745,4605.1,3413.1
38746,4579.5,3533.6
38747,4431.7,3421.8
38748,4540.5,3449.3
38749,4587.4,3510.0
38750,4442.7,3433.8
38751,4582.2,3402.3
38752,4536.9,3520.0
38753,4586.3,3542.2
38754,4505.8,3547.3
38755,4582.7,3466.3
38756,4577.4,3497.2
38757,4609.8,3412.5
38758,4437.2,3558.8
38759,4411.9,3555.3
38760,4453.5,3403.1
38761,4590.5,3397.2
38762,4598.6,3495.0
38763,4550.8,3408.5
38764,4582.0,3490.6
38765,4541.9,3545.5
38766,4418.9,3479.0
38767,4576.5,3543.3
38768,4554.2,3447.7
38769,4463.6,3517.1
38770,4534.0,3486.8
38771,4413.4,3442.1
38772,4513.1,3441.9
38773,4496.7,3567.3
38774,4568.6,3569.8
38775,4475.2,3432.6
38776,4602.3,3576.4
38777,4484.9,3395.3
38778,4499.6,3411.7
38779,4532.2,3564.9
38780,4482.5,3491.5
38781,4524.3,3452.9
38782,4498.5,3484.7
38783,4522.9,3548.0
38784,4522.6,3414.4
38785,4491.2,3542.1
38786,4452.7,3472.6
38787,4430.4,3411.4
38788,4502.6,3402.3
38789,4563.7,3465.9
38790,4415.6,3495.5
38791,4613.0,3479.8
38792,4487.2,3240.0
38793,4551.6,3283.5
38794,4517.2,3184.1
38795,4606.9,3323.6
38796,4457.5,3191.6
38797,4499.1,3289.7
38798,4456.6,3367.1
38799,4477.1,3340.2
38800,4556.4,3276.3
38801,4588.8,3239.4
38802,4428.1,3332.9
38803,4442.5,3352.8
38804,4513.3,3244.8
38805,4561.1,3221.3
38806,4570.5,3286.7
38807,4465.3,3234.5
38808,4493.8,3282.5
38809,4445.5,3339.5
38810,4574.8,3383.1
38811,4544.9,3328.2
38812,4579.4,3270.6
38813,4426.9,3264.9
38814,4529.1,3268.4
38815,4428.8,3315.2
38816,4440.2,3265.5
38817,4497.4,3205.5
38818,4438.7,3275.8
38819,4484.9,3380.6
38820,4460.4,3339.6
38821,4409.3,3273.6
38822,4494.1,3365.3
38823,4449.6,3213.0
38824,4561.2,3266.8
38825,4500.7,3225.7
38826,4409.9,3288.5
38827,4426.7,3242.7
38828,4448.3,3286.4
38829,4526.1,3211.1
38830,4452.9,3223.7
38831,4430.0,3259.2
38832,4431.7,3302.5
38833,4470.8,3326.5
38834,4578.6,3329.6
38835,4476.0,3228.7
38836,4432.7,3216.2
38837,4509.6,3362.6
38838,4556.6,3298.1
38839,4597.8,3249.0
38840,4483.4,3292.5
38841,4494.3,3183.4
38842,4561.0,3372.2
38843,4560.4,3284.2
38844,4396.6,3194.2
38845,4478.1,3364.2
38846,4526.5,3235.5
38847,4578.5,3289.5
38848,4563.8,3233.0
38849,4586.3,3195.2
38850,4441.5,3294.3
38851,4422.0,3364.0
38852,4591.6,3316.0
38853,4409.5,3183.8
38854,4534.0,3293.9
38855,4517.0,3309.3
38856,4502.8,3342.7
38857,4554.0,3356.5
38858,4410.8,3321.3
38859,4511.8,3229.9
38860,4481.3,3320.5
38861,4560.5,3328.7
38862,4482.3,3347.4
38863,4534.6,3351.3
38864,4474.6,3376.1
38865,4565.7,3214.2
38866,4485.3,3254.6
38867,4507.3,3322.4
38868,4480.6,3200.6
38869,4513.3,3347.3
38870,4427.6,3369.3
38871,4577.5,3341.8
38872,4602.7,3290.4
38873,4439.0,3283.9
38874,4566.5,3299.4
38875,4446.4,3318.0
38876,4566.6,3192.7
38877,4449.2,3262.8
38878,4466.9,3255.7
38879,4492.0,3258.5
38880,4540.6,3391.9
38881,4559.6,3254.0
38882,4570.9,3116.8
38883,4562.8,3149.9
38884,4564.7,2982.5
38885,4484.4,3129.8
38886,4526.9,3118.4
38887,4537.1,3083.0
38888,4432.1,3119.2
38889,4482.1,2992.9
38890,4568.6,3143.4
38891,4513.4,3038.6
38892,4513.2,3141.2
38893,4549.0,3110.5
38894,4464.2,3097.7
38895,4452.0,3121.4
38896,4596.4,3074.3
38897,4415.7,3000.7
38898,4470.8,3067.9
38899,4399.4,3162.8
38900,4453.9,3094.8
38901,4509.7,3163.6
38902,4449.0,2997.9
38903,4406.9,3009.2
38904,4585.6,3104.0
38905,4488.7,3148.8
38906,4579.4,3013.5
38907,4566.8,3031.1
38908,4501.8,3165.5
38909,4525.9,3004.1
38910,4514.6,3019.7
38911,4540.4,3141.5
38912,4609.6,3154.6
38913,4449.5,3140.2
38914,4398.0,3075.4
38915,4579.2,3069.4
38916,4574.5,3093.8
38917,4463.9,3010.5
38918,4408.1,3039.2
38919,4428.2,3093.7
38920,4496.9,3090.8
38921,4446.8,3066.0
38922,4544.6,3164.4
38923,4473.0,3148.1
38924,4423.8,3164.7
38925,4529.1,3053.8
38926,4419.5,3150.0
38927,4428.3,3074.7
38928,4477.6,3009.9
38929,4470.2,3047.0
38930,4519.8,3157.2
38931,4595.3,3129.6
38932,4493.3,3028.7
38933,4504.2,3017.5
38934,4573.7,3169.6
38935,4434.1,3108.3
38936,4542.1,3107.4
38937,4584.9,3111.4
38938,4402.8,3057.0
38939,4559.4,3065.7
38940,4536.1,3164.1
38941,4526.7,3069.7
38942,4602.1,3066.4
38943,4441.1,3143.9
38944,4470.3,3105.0
38945,4438.3,3035.1
38946,4578.8,3151.8
38947,4523.7,3023.8
38948,4560.8,3015.3
38949,4514.2,3194.3
38950,4566.8,3000.7
38951,4450.7,2984.0
38952,4496.2,3000.3
38953,4594.4,3094.6
38954,4487.3,3010.8
38955,4484.8,2829.3
38956,4449.2,2940.5
38957,4440.0,2929.5
38958,4569.4,2929.3
38959,4490.6,2920.6
38960,4603.9,2969.8
38961,4417.2,2964.3
38962,4419.7,2819.1
38963,4432.4,2839.8
38964,4495.2,2818.3
38965,4491.2,2994.4
38966,4447.4,2900.8
38967,4531.0,2973.7
38968,4501.1,2924.0
38969,4453.8,2865.6
38970,4575.2,2831.8
38971,4523.2,2903.4
38972,4421.8,2908.3
38973,4450.7,2851.0
38974,4549.7,2810.3
38975,4543.0,2782.9
38976,4455.9,2829.5
38977,4603.4,2859.9
38978,4459.2,2837.9
38979,4533.7,2933.0
38980,4449.9,2906.6
38981,4480.2,2785.8
38982,4464.0,2943.7
38983,4529.8,2822.5
38984,4423.7,2785.5
38985,4515.7,2921.5
38986,4448.9,2962.5
38987,4450.1,2789.2
38988,4424.4,2848.7
38989,4458.6,2959.5
38990,4561.2,2883.4
38991,4519.3,2955.9
38992,4435.3,2862.3
38993,4499.7,2907.2
38994,4477.1,2860.6
38995,4467.3,2826.2
38996,4527.2,2939.7
38997,4483.7,2841.0
38998,4447.0,2926.0
38999,4400.9,2886.1
39000,4523.5,2949.7
39001,4524.7,2802.8
39002,4485.8,2882.6
39003,4512.0,2803.5
39004,4597.1,2936.1
39005,4558.1,2824.6
39006,4498.8,2950.7
39007,4548.4,2843.0
39008,4508.6,2905.2
39009,4421.7,2873.9
39010,4442.4,2948.3
39011,4574.0,2906.6
39012,4407.9,2881.2
39013,4438.4,2849.8
39014,4448.8,2816.4
39015,4586.5,2935.1
39016,4471.2,2983.0
39017,4518.9,2892.9
39018,4580.1,2805.2
39019,4477.1,2887.7
39020,4414.2,2946.9
39021,4496.9,2850.4
39022,4465.2,2804.6
39023,4492.1,2960.7
39024,4470.5,2904.2
39025,4404.9,2919.2
39026,4507.2,2787.0
39027,4514.5,2878.9
39028,4576.0,2894.6
39029,4518.1,2840.2
39030,4532.3,2795.0
39031,4443.4,2825.5
39032,4506.7,2816.0
39033,4466.6,2955.7
39034,4422.3,2923.5
39035,4583.1,2844.5
39036,4431.1,2923.0
39037,4504.6,2720.1
39038,4562.5,2690.9
39039,4493.8,2675.3
39040,4521.0,2656.3
39041,4508.7,2638.6
39042,4523.0,2666.0
39043,4550.1,2664.1
39044,4573.3,2664.2
39045,4508.3,2730.4
39046,4569.9,2742.2
39047,4483.5,2739.0
39048,4528.5,2586.7
39049,4488.7,2623.6
39050,4544.8,2677.9
39051,4527.5,2644.0
39052,4491.4,2591.6
39053,4539.1,2622.3
39054,4573.6,2712.0
39055,4457.7,2764.3
39056,4395.4,2664.0
39057,4499.2,2621.2
39058,4611.5,2674.2
39059,4417.3,2660.2
39060,4571.1,2642.6
39061,4470.3,2588.2
39062,4482.9,2758.4
39063,4412.2,2709.8
39064,4465.0,2729.8
39065,4410.2,2728.5
39066,4422.3,2734.9
39067,4475.8,2694.4
39068,4468.0,2602.5
39069,4416.7,2671.3
39070,4434.0,2772.8
39071,4583.5,2698.8
39072,4402.7,2770.6
39073,4520.9,2689.4
39074,4427.3,2621.9
39075,4474.1,2640.9
39076,4548.9,2725.4
39077,4439.0,2756.6
39078,4537.1,2644.2
39079,4485.2,2657.1
39080,4579.7,2786.6
39081,4599.8,2770.5
39082,4437.6,2636.4
39083,4499.0,2599.5
39084,4426.8,2752.6
39085,4587.0,2736.0
39086,4412.3,2622.7
39087,4522.9,2753.6
39088,4590.6,2581.2
39089,4570.6,2614.8
39090,4557.0,2624.9
39091,4547.0,2628.2
39092,4473.3,2609.8
39093,4424.7,2685.0
39094,4445.9,2769.4
39095,4475.1,2721.4
39096,4610.3,2738.1
39097,4558.8,2601.3
39098,4477.5,2632.3
39099,4503.6,2608.3
39100,4585.2,2705.4
39101,4486.4,2716.9
39102,4418.2,2631.3
39103,4549.5,2650.1
39104,4423.0,2600.1
39105,4422.7,2613.0
39106,4454.8,2714.0
39107,4443.0,2722.6
39108,4441.6,2615.1
39109,4513.0,2757.4
39110,4411.7,2580.6
39111,4530.8,2594.8
39112,4402.3,2723.3
39113,4579.4,2622.7
39114,4564.6,2593.6
39115,4577.1,2592.3
39116,4441.2,2688.3
39117,4463.8,2665.4
39118,4502.6,2679.0
39119,4544.2,2752.8
39120,4438.4,2701.9
39121,4516.6,2742.7
39122,4579.8,2640.6
39123,4481.1,2681.8
39124,4453.5,2743.3
39125,4500.7,2641.6
39126,4548.9,2759.9
39127,4538.8,2716.3
39128,4569.6,2718.4
39129,4610.6,2637.6
39130,4602.1,2699.2
39131,4450.8,2644.8
39132,4464.8,2761.1
39133,4398.3,2764.5
39134,4459.7,2772.3
39135,4530.1,2629.4
39136,4403.8,2680.5
39137,4439.2,2404.3
39138,4466.9,2495.8
39139,4492.8,2548.6
39140,4474.5,2459.4
39141,4396.3,2555.0
39142,4542.6,2439.4
39143,4537.7,2568.3
39144,4562.0,2533.7
39145,4572.1,2406.5
39146,4488.7,2570.0
39147,4438.4,2517.0
39148,4402.7,2470.2
39149,4528.2,2467.4
39150,4419.3,2473.7
39151,4505.8,2555.7
39152,4609.6,2461.1
39153,4457.6,2400.7
39154,4460.5,2542.1
39155,4513.6,2466.8
39156,4544.1,2556.4
39157,4534.6,2478.8
39158,4527.9,2495.2
39159,4514.8,2435.4
39160,4588.2,2421.9
39161,4521.1,2524.9
39162,4433.2,2494.8
39163,4572.9,2534.6
39164,4508.2,2395.8
39165,4536.7,2515.3
39166,4574.5,2438.7
39167,4414.9,2430.6
39168,4473.8,2476.0
39169,4459.0,2558.7
39170,4501.1,2384.2
39171,4541.2,2381.1
39172,4564.9,2523.3
39173,4452.7,2422.7
39174,4552.8,2511.9
39175,4481.6,2492.9
39176,4485.5,2559.1
39177,4440.1,2551.1
39178,4453.2,2512.2
39179,4435.2,2434.0
39180,4493.5,2581.7
39181,4559.7,2470.8
39182,4579.1,2393.5
39183,4418.4,2529.9
39184,4504.1,2538.5
39185,4596.5,2509.7
39186,4556.4,2575.1
39187,4553.5,2392.3
39188,4498.3,2504.9
39189,4551.9,2416.2
39190,4510.6,2515.8
39191,4418.0,2464.4
39192,4435.1,2480.3
39193,4497.2,2557.2
39194,4549.2,2505.6
39195,4607.0,2490.2
